,realtime_start,realtime_end,date,value
1047,2024-02-09,9999-12-31,2019-12-01,258.630
1048,2020-02-13,2021-02-07,2020-01-01,258.820
1049,2021-02-08,2022-02-07,2020-01-01,258.687
1050,2022-02-08,2023-02-09,2020-01-01,258.682
1051,2023-02-10,2024-02-08,2020-01-01,259.037
1052,2024-02-09,9999-12-31,2020-01-01,258.906
1053,2020-03-11,2021-02-07,2020-02-01,259.050
1054,2021-02-08,2022-02-07,2020-02-01,258.824
1055,2022-02-08,2023-02-09,2020-02-01,259.007
1056,2023-02-10,2024-02-08,2020-02-01,259.248
1057,2024-02-09,9999-12-31,2020-02-01,259.246
1058,2020-04-10,2021-02-07,2020-03-01,257.953
1059,2021-02-08,2022-02-07,2020-03-01,257.989
1060,2022-02-08,2023-02-09,2020-03-01,258.165
1061,2023-02-10,2024-02-08,2020-03-01,258.124
1062,2024-02-09,9999-12-31,2020-03-01,258.150
1063,2020-05-12,2021-02-07,2020-04-01,255.902
1064,2021-02-08,2022-02-07,2020-04-01,256.192
1065,2022-02-08,2023-02-09,2020-04-01,256.094
1066,2023-02-10,2024-02-08,2020-04-01,256.092
1067,2024-02-09,9999-12-31,2020-04-01,256.126
1068,2020-06-10,2021-02-07,2020-05-01,255.768
1069,2021-02-08,2022-02-07,2020-05-01,255.942
1070,2022-02-08,2023-02-09,2020-05-01,255.944
1071,2023-02-10,2024-02-08,2020-05-01,255.868
1072,2024-02-09,9999-12-31,2020-05-01,255.848
1073,2020-07-14,2021-02-07,2020-06-01,257.214
1074,2021-02-08,2022-02-07,2020-06-01,257.282
1075,2022-02-08,2023-02-09,2020-06-01,257.217
1076,2023-02-10,2024-02-08,2020-06-01,256.986
1077,2024-02-09,9999-12-31,2020-06-01,257.004
1078,2020-08-12,2021-02-07,2020-07-01,258.723
1079,2021-02-08,2022-02-07,2020-07-01,258.604
1080,2022-02-08,2023-02-09,2020-07-01,258.543
1081,2023-02-10,2024-02-08,2020-07-01,258.278
1082,2024-02-09,9999-12-31,2020-07-01,258.408
1083,2020-09-11,2021-02-07,2020-08-01,259.681
1084,2021-02-08,2022-02-07,2020-08-01,259.511
1085,2022-02-08,2023-02-09,2020-08-01,259.580
1086,2023-02-10,2024-02-08,2020-08-01,259.411
1087,2024-02-09,9999-12-31,2020-08-01,259.366
1088,2020-10-13,2021-02-07,2020-09-01,260.209
1089,2021-02-08,2022-02-07,2020-09-01,260.149
1090,2022-02-08,2023-02-09,2020-09-01,260.190
1091,2023-02-10,2024-02-08,2020-09-01,260.029
1092,2024-02-09,9999-12-31,2020-09-01,259.951
1093,2020-11-12,2021-02-07,2020-10-01,260.325
1094,2021-02-08,2022-02-07,2020-10-01,260.462
1095,2022-02-08,2023-02-09,2020-10-01,260.352
1096,2023-02-10,2024-02-08,2020-10-01,260.286
1097,2024-02-09,9999-12-31,2020-10-01,260.249
1098,2020-12-10,2021-02-07,2020-11-01,260.817
1099,2021-02-08,2022-02-07,2020-11-01,260.927
1100,2022-02-08,2023-02-09,2020-11-01,260.721
1101,2023-02-10,2024-02-08,2020-11-01,260.813
1102,2024-02-09,9999-12-31,2020-11-01,260.895
1103,2021-01-13,2021-02-07,2020-12-01,261.775
1104,2021-02-08,2022-02-07,2020-12-01,261.560
1105,2022-02-08,2023-02-09,2020-12-01,261.564
1106,2023-02-10,2024-02-08,2020-12-01,262.035
1107,2024-02-09,9999-12-31,2020-12-01,262.005
1108,2021-02-10,2022-02-07,2021-01-01,262.231
1109,2022-02-08,2023-02-09,2021-01-01,262.200
1110,2023-02-10,2024-02-08,2021-01-01,262.650
1111,2024-02-09,9999-12-31,2021-01-01,262.518
1112,2021-03-10,2022-02-07,2021-02-01,263.161
1113,2022-02-08,2023-02-09,2021-02-01,263.346
1114,2023-02-10,2024-02-08,2021-02-01,263.638
1115,2024-02-09,9999-12-31,2021-02-01,263.583
1116,2021-04-13,2022-02-07,2021-03-01,264.793
1117,2022-02-08,2023-02-09,2021-03-01,265.028
1118,2023-02-10,2024-02-08,2021-03-01,264.914
1119,2024-02-09,9999-12-31,2021-03-01,264.910
1120,2021-05-12,2022-02-07,2021-04-01,266.832
1121,2022-02-08,2023-02-09,2021-04-01,266.727
1122,2023-02-10,2024-02-08,2021-04-01,266.670
1123,2024-02-09,9999-12-31,2021-04-01,266.752
1124,2021-06-10,2022-02-07,2021-05-01,268.551
1125,2022-02-08,2023-02-09,2021-05-01,268.599
1126,2023-02-10,2024-02-08,2021-05-01,268.444
1127,2024-02-09,9999-12-31,2021-05-01,268.452
1128,2021-07-13,2022-02-07,2021-06-01,270.981
1129,2022-02-08,2023-02-09,2021-06-01,270.955
1130,2023-02-10,2024-02-08,2021-06-01,270.559
1131,2024-02-09,9999-12-31,2021-06-01,270.664
1132,2021-08-11,2022-02-07,2021-07-01,272.265
1133,2022-02-08,2023-02-09,2021-07-01,272.184
1134,2023-02-10,2024-02-08,2021-07-01,271.764
1135,2024-02-09,9999-12-31,2021-07-01,271.994
1136,2021-09-14,2022-02-07,2021-08-01,273.012
1137,2022-02-08,2023-02-09,2021-08-01,273.092
1138,2023-02-10,2024-02-08,2021-08-01,272.870
1139,2024-02-09,9999-12-31,2021-08-01,272.789
1140,2021-10-13,2022-02-07,2021-09-01,274.138
1141,2022-02-08,2023-02-09,2021-09-01,274.214
1142,2023-02-10,2024-02-08,2021-09-01,274.028
1143,2024-02-09,9999-12-31,2021-09-01,273.887
1144,2021-11-10,2022-02-07,2021-10-01,276.724
1145,2022-02-08,2023-02-09,2021-10-01,276.590
1146,2023-02-10,2024-02-08,2021-10-01,276.522
1147,2024-02-09,9999-12-31,2021-10-01,276.434
1148,2021-12-10,2022-02-07,2021-11-01,278.880
1149,2022-02-08,2023-02-09,2021-11-01,278.524
1150,2023-02-10,2024-02-08,2021-11-01,278.711
1151,2024-02-09,9999-12-31,2021-11-01,278.799
1152,2022-01-12,2022-02-07,2021-12-01,280.192
1153,2022-02-08,2023-02-09,2021-12-01,280.126
1154,2023-02-10,2024-02-08,2021-12-01,280.887
1155,2024-02-09,9999-12-31,2021-12-01,280.808
1156,2022-02-10,2023-02-09,2022-01-01,281.933
1157,2023-02-10,2024-02-08,2022-01-01,282.599
1158,2024-02-09,9999-12-31,2022-01-01,282.390
1159,2022-03-10,2023-02-09,2022-02-01,284.182
1160,2023-02-10,2024-02-08,2022-02-01,284.610
1161,2024-02-09,9999-12-31,2022-02-01,284.535
1162,2022-04-12,2023-02-09,2022-03-01,287.708
1163,2023-02-10,2024-02-08,2022-03-01,287.472
1164,2024-02-09,9999-12-31,2022-03-01,287.553
1165,2022-05-11,2023-02-09,2022-04-01,288.663
1166,2023-02-10,2024-02-08,2022-04-01,288.611
1167,2024-02-09,9999-12-31,2022-04-01,288.764
1168,2022-06-10,2023-02-09,2022-05-01,291.474
1169,2023-02-10,2024-02-08,2022-05-01,291.268
1170,2024-02-09,9999-12-31,2022-05-01,291.359
1171,2022-07-13,2023-02-09,2022-06-01,295.328
1172,2023-02-10,2024-02-08,2022-06-01,294.728
1173,2024-02-09,9999-12-31,2022-06-01,294.996
1174,2022-08-10,2023-02-09,2022-07-01,295.271
1175,2023-02-10,2024-02-08,2022-07-01,294.628
1176,2024-02-09,9999-12-31,2022-07-01,294.977
1177,2022-09-13,2023-02-09,2022-08-01,295.620
1178,2023-02-10,2024-02-08,2022-08-01,295.320
1179,2024-02-09,9999-12-31,2022-08-01,295.209
1180,2022-10-13,2023-02-09,2022-09-01,296.761
1181,2023-02-10,2024-02-08,2022-09-01,296.539
1182,2024-02-09,9999-12-31,2022-09-01,296.341
1183,2022-11-10,2023-02-09,2022-10-01,298.062
1184,2023-02-10,2024-02-08,2022-10-01,297.987
1185,2024-02-09,9999-12-31,2022-10-01,297.863
1186,2022-12-13,2023-02-09,2022-11-01,298.349
1187,2023-02-10,2024-02-08,2022-11-01,298.598
1188,2024-02-09,9999-12-31,2022-11-01,298.648
1189,2023-01-12,2023-02-09,2022-12-01,298.112
1190,2023-02-10,2024-02-08,2022-12-01,298.990
1191,2024-02-09,9999-12-31,2022-12-01,298.812
1192,2023-02-14,2024-02-08,2023-01-01,300.536
1193,2024-02-09,9999-12-31,2023-01-01,300.356
1194,2023-03-14,2024-02-08,2023-02-01,301.648
1195,2024-02-09,9999-12-31,2023-02-01,301.509
1196,2023-04-12,2024-02-08,2023-03-01,301.808
1197,2024-02-09,9999-12-31,2023-03-01,301.744
1198,2023-05-10,2024-02-08,2023-04-01,302.918
1199,2024-02-09,9999-12-31,2023-04-01,303.032
1200,2023-06-13,2024-02-08,2023-05-01,303.294
1201,2024-02-09,9999-12-31,2023-05-01,303.365
1202,2023-07-12,2024-02-08,2023-06-01,303.841
1203,2024-02-09,9999-12-31,2023-06-01,304.003
1204,2023-08-10,2024-02-08,2023-07-01,304.348
1205,2024-02-09,9999-12-31,2023-07-01,304.628
1206,2023-09-13,2024-02-08,2023-08-01,306.269
1207,2024-02-09,9999-12-31,2023-08-01,306.187
1208,2023-10-12,2024-02-08,2023-09-01,307.481
1209,2024-02-09,9999-12-31,2023-09-01,307.288
1210,2023-11-14,2024-02-08,2023-10-01,307.619
1211,2024-02-09,9999-12-31,2023-10-01,307.531
1212,2023-12-12,2024-02-08,2023-11-01,307.917
1213,2024-02-09,9999-12-31,2023-11-01,308.024
1214,2024-01-11,2024-02-08,2023-12-01,308.850
1215,2024-02-09,9999-12-31,2023-12-01,308.742
1216,2024-02-13,9999-12-31,2024-01-01,309.685
1217,2024-03-12,9999-12-31,2024-02-01,311.054
1218,2024-04-10,9999-12-31,2024-03-01,312.230
1219,2024-05-15,9999-12-31,2024-04-01,313.207
1220,2024-06-12,9999-12-31,2024-05-01,313.225
1221,2024-07-11,9999-12-31,2024-06-01,313.049
1222,2024-08-14,9999-12-31,2024-07-01,313.534
1223,2024-09-11,9999-12-31,2024-08-01,314.121
1224,2024-10-10,9999-12-31,2024-09-01,314.686
1225,2024-11-13,9999-12-31,2024-10-01,315.454
