,realtime_start,realtime_end,date,value
2305,2024-02-02,9999-12-31,2020-11-01,142761
2306,2021-01-08,2021-02-04,2020-12-01,142624
2307,2021-02-05,2021-03-04,2020-12-01,142582
2308,2021-03-05,2022-02-03,2020-12-01,142503
2309,2022-02-04,2023-02-02,2020-12-01,142497
2310,2023-02-03,2024-02-01,2020-12-01,142475
2311,2024-02-02,9999-12-31,2020-12-01,142518
2312,2021-02-05,2021-03-04,2021-01-01,142631
2313,2021-03-05,2021-04-01,2021-01-01,142669
2314,2021-04-02,2022-02-03,2021-01-01,142736
2315,2022-02-04,2023-02-02,2021-01-01,143017
2316,2023-02-03,2024-02-01,2021-01-01,142969
2317,2024-02-02,9999-12-31,2021-01-01,142916
2318,2021-03-05,2021-04-01,2021-02-01,143048
2319,2021-04-02,2021-05-06,2021-02-01,143204
2320,2021-05-07,2022-02-03,2021-02-01,143272
2321,2022-02-04,2023-02-02,2021-02-01,143727
2322,2023-02-03,2024-02-01,2021-02-01,143544
2323,2024-02-02,9999-12-31,2021-02-01,143443
2324,2021-04-02,2021-05-06,2021-03-01,144120
2325,2021-05-07,2021-06-03,2021-03-01,144042
2326,2021-06-04,2022-02-03,2021-03-01,144057
2327,2022-02-04,2023-02-02,2021-03-01,144431
2328,2023-02-03,2024-02-01,2021-03-01,144328
2329,2024-02-02,9999-12-31,2021-03-01,144274
2330,2021-05-07,2021-06-03,2021-04-01,144308
2331,2021-06-04,2021-07-01,2021-04-01,144335
2332,2021-07-02,2022-02-03,2021-04-01,144326
2333,2022-02-04,2023-02-02,2021-04-01,144694
2334,2023-02-03,2024-02-01,2021-04-01,144614
2335,2024-02-02,9999-12-31,2021-04-01,144593
2336,2021-06-04,2021-07-01,2021-05-01,144894
2337,2021-07-02,2021-08-05,2021-05-01,144909
2338,2021-08-06,2022-02-03,2021-05-01,144940
2339,2022-02-04,2023-02-02,2021-05-01,145141
2340,2023-02-03,2024-02-01,2021-05-01,145096
2341,2024-02-02,9999-12-31,2021-05-01,145044
2342,2021-07-02,2021-08-05,2021-06-01,145759
2343,2021-08-06,2021-09-02,2021-06-01,145878
2344,2021-09-03,2022-02-03,2021-06-01,145902
2345,2022-02-04,2023-02-02,2021-06-01,145698
2346,2023-02-03,2024-02-01,2021-06-01,145789
2347,2024-02-02,9999-12-31,2021-06-01,145822
2348,2021-08-06,2021-09-02,2021-07-01,146821
2349,2021-09-03,2021-10-07,2021-07-01,146955
2350,2021-10-08,2022-02-03,2021-07-01,146993
2351,2022-02-04,2023-02-02,2021-07-01,146387
2352,2023-02-03,2024-02-01,2021-07-01,146558
2353,2024-02-02,9999-12-31,2021-07-01,146761
2354,2021-09-03,2021-10-07,2021-08-01,147190
2355,2021-10-08,2021-11-04,2021-08-01,147359
2356,2021-11-05,2022-02-03,2021-08-01,147476
2357,2022-02-04,2023-02-02,2021-08-01,146904
2358,2023-02-03,2024-02-01,2021-08-01,147221
2359,2024-02-02,9999-12-31,2021-08-01,147226
2360,2021-10-08,2021-11-04,2021-09-01,147553
2361,2021-11-05,2021-12-02,2021-09-01,147788
2362,2021-12-03,2022-02-03,2021-09-01,147855
2363,2022-02-04,2023-02-02,2021-09-01,147328
2364,2023-02-03,2024-02-01,2021-09-01,147778
2365,2024-02-02,9999-12-31,2021-09-01,147706
2366,2021-11-05,2021-12-02,2021-10-01,148319
2367,2021-12-03,2022-01-06,2021-10-01,148401
2368,2022-01-07,2022-02-03,2021-10-01,148503
2369,2022-02-04,2023-02-02,2021-10-01,148005
2370,2023-02-03,2024-02-01,2021-10-01,148559
2371,2024-02-02,9999-12-31,2021-10-01,148566
2372,2021-12-03,2022-01-06,2021-11-01,148611
2373,2022-01-07,2022-02-03,2021-11-01,148752
2374,2022-02-04,2023-02-02,2021-11-01,148652
2375,2023-02-03,2024-02-01,2021-11-01,149173
2376,2024-02-02,9999-12-31,2021-11-01,149197
2377,2022-01-07,2022-02-03,2021-12-01,148951
2378,2022-02-04,2022-03-03,2021-12-01,149162
2379,2022-03-04,2023-02-02,2021-12-01,149240
2380,2023-02-03,2024-02-01,2021-12-01,149742
2381,2024-02-02,9999-12-31,2021-12-01,149763
2382,2022-02-04,2022-03-03,2022-01-01,149629
2383,2022-03-04,2022-03-31,2022-01-01,149721
2384,2022-04-01,2023-02-02,2022-01-01,149744
2385,2023-02-03,2024-02-01,2022-01-01,150106
2386,2024-02-02,9999-12-31,2022-01-01,150014
2387,2022-03-04,2022-03-31,2022-02-01,150399
2388,2022-04-01,2022-05-05,2022-02-01,150494
2389,2022-05-06,2023-02-02,2022-02-01,150458
2390,2023-02-03,2024-02-01,2022-02-01,151010
2391,2024-02-02,9999-12-31,2022-02-01,150876
2392,2022-04-01,2022-05-05,2022-03-01,150925
2393,2022-05-06,2022-06-02,2022-03-01,150886
2394,2022-06-03,2023-02-02,2022-03-01,150856
2395,2023-02-03,2024-02-01,2022-03-01,151424
2396,2024-02-02,9999-12-31,2022-03-01,151370
2397,2022-05-06,2022-06-02,2022-04-01,151314
2398,2022-06-03,2022-07-07,2022-04-01,151292
2399,2022-07-08,2023-02-02,2022-04-01,151224
2400,2023-02-03,2024-02-01,2022-04-01,151678
2401,2024-02-02,9999-12-31,2022-04-01,151642
2402,2022-06-03,2022-07-07,2022-05-01,151682
2403,2022-07-08,2022-08-04,2022-05-01,151608
2404,2022-08-05,2023-02-02,2022-05-01,151610
2405,2023-02-03,2024-02-01,2022-05-01,152042
2406,2024-02-02,9999-12-31,2022-05-01,151928
2407,2022-07-08,2022-08-04,2022-06-01,151980
2408,2022-08-05,2022-09-01,2022-06-01,152008
2409,2022-09-02,2023-02-02,2022-06-01,151903
2410,2023-02-03,2024-02-01,2022-06-01,152412
2411,2024-02-02,9999-12-31,2022-06-01,152348
2412,2022-08-05,2022-09-01,2022-07-01,152536
2413,2022-09-02,2022-10-06,2022-07-01,152429
2414,2022-10-07,2023-02-02,2022-07-01,152440
2415,2023-02-03,2024-02-01,2022-07-01,152980
2416,2024-02-02,9999-12-31,2022-07-01,153038
2417,2022-09-02,2022-10-06,2022-08-01,152744
2418,2022-10-07,2022-11-03,2022-08-01,152755
2419,2022-11-04,2023-02-02,2022-08-01,152732
2420,2023-02-03,2024-02-01,2022-08-01,153332
2421,2024-02-02,9999-12-31,2022-08-01,153281
2422,2022-10-07,2022-11-03,2022-09-01,153018
2423,2022-11-04,2022-12-01,2022-09-01,153047
2424,2022-12-02,2023-02-02,2022-09-01,153001
2425,2023-02-03,2024-02-01,2022-09-01,153682
2426,2024-02-02,9999-12-31,2022-09-01,153536
2427,2022-11-04,2022-12-01,2022-10-01,153308
2428,2022-12-02,2023-01-05,2022-10-01,153285
2429,2023-01-06,2023-02-02,2022-10-01,153264
2430,2023-02-03,2024-02-01,2022-10-01,154006
2431,2024-02-02,9999-12-31,2022-10-01,153897
2432,2022-12-02,2023-01-05,2022-11-01,153548
2433,2023-01-06,2023-02-02,2022-11-01,153520
2434,2023-02-03,2024-02-01,2022-11-01,154296
2435,2024-02-02,9999-12-31,2022-11-01,154155
2436,2023-01-06,2023-02-02,2022-12-01,153743
2437,2023-02-03,2023-03-09,2022-12-01,154556
2438,2023-03-10,2024-02-01,2022-12-01,154535
2439,2024-02-02,9999-12-31,2022-12-01,154291
2440,2023-02-03,2023-03-09,2023-01-01,155073
2441,2023-03-10,2023-04-06,2023-01-01,155039
2442,2023-04-07,2024-02-01,2023-01-01,155007
2443,2024-02-02,9999-12-31,2023-01-01,154773
2444,2023-03-10,2023-04-06,2023-02-01,155350
2445,2023-04-07,2023-05-04,2023-02-01,155333
2446,2023-05-05,2024-02-01,2023-02-01,155255
2447,2024-02-02,9999-12-31,2023-02-01,155060
2448,2023-04-07,2023-05-04,2023-03-01,155569
2449,2023-05-05,2023-06-01,2023-03-01,155420
2450,2023-06-02,2024-02-01,2023-03-01,155472
2451,2024-02-02,9999-12-31,2023-03-01,155206
2452,2023-05-05,2023-06-01,2023-04-01,155673
2453,2023-06-02,2023-07-06,2023-04-01,155766
2454,2023-07-07,2024-02-01,2023-04-01,155689
2455,2024-02-02,9999-12-31,2023-04-01,155484
2456,2023-06-02,2023-07-06,2023-05-01,156105
2457,2023-07-07,2023-08-03,2023-05-01,155995
2458,2023-08-04,2024-02-01,2023-05-01,155970
2459,2024-02-02,9999-12-31,2023-05-01,155787
2460,2023-07-07,2023-08-03,2023-06-01,156204
2461,2023-08-04,2023-08-31,2023-06-01,156155
2462,2023-09-01,2024-02-01,2023-06-01,156075
2463,2024-02-02,9999-12-31,2023-06-01,156027
2464,2023-08-04,2023-08-31,2023-07-01,156342
2465,2023-09-01,2023-10-05,2023-07-01,156232
2466,2023-10-06,2024-02-01,2023-07-01,156311
2467,2024-02-02,9999-12-31,2023-07-01,156211
2468,2023-09-01,2023-10-05,2023-08-01,156419
2469,2023-10-06,2023-11-02,2023-08-01,156538
2470,2023-11-03,2024-02-01,2023-08-01,156476
2471,2024-02-02,9999-12-31,2023-08-01,156421
2472,2023-10-06,2023-11-02,2023-09-01,156874
2473,2023-11-03,2023-12-07,2023-09-01,156773
2474,2023-12-08,2024-02-01,2023-09-01,156738
2475,2024-02-02,9999-12-31,2023-09-01,156667
2476,2023-11-03,2023-12-07,2023-10-01,156923
2477,2023-12-08,2024-01-04,2023-10-01,156888
2478,2024-01-05,2024-02-01,2023-10-01,156843
2479,2024-02-02,9999-12-31,2023-10-01,156832
2480,2023-12-08,2024-01-04,2023-11-01,157087
2481,2024-01-05,2024-02-01,2023-11-01,157016
2482,2024-02-02,9999-12-31,2023-11-01,157014
2483,2024-01-05,2024-02-01,2023-12-01,157232
2484,2024-02-02,2024-03-07,2023-12-01,157347
2485,2024-03-08,9999-12-31,2023-12-01,157304
2486,2024-02-02,2024-03-07,2024-01-01,157700
2487,2024-03-08,2024-04-04,2024-01-01,157533
2488,2024-04-05,9999-12-31,2024-01-01,157560
2489,2024-03-08,2024-04-04,2024-02-01,157808
2490,2024-04-05,2024-05-02,2024-02-01,157830
2491,2024-05-03,9999-12-31,2024-02-01,157796
2492,2024-04-05,2024-05-02,2024-03-01,158133
2493,2024-05-03,2024-06-06,2024-03-01,158111
2494,2024-06-07,9999-12-31,2024-03-01,158106
2495,2024-05-03,2024-06-06,2024-04-01,158286
2496,2024-06-07,2024-07-04,2024-04-01,158271
2497,2024-07-05,9999-12-31,2024-04-01,158214
2498,2024-06-07,2024-07-04,2024-05-01,158543
2499,2024-07-05,2024-08-01,2024-05-01,158432
2500,2024-08-02,9999-12-31,2024-05-01,158430
2501,2024-07-05,2024-08-01,2024-06-01,158638
2502,2024-08-02,2024-09-05,2024-06-01,158609
2503,2024-09-06,9999-12-31,2024-06-01,158548
2504,2024-08-02,2024-09-05,2024-07-01,158723
2505,2024-09-06,2024-10-03,2024-07-01,158637
2506,2024-10-04,9999-12-31,2024-07-01,158692
2507,2024-09-06,2024-10-03,2024-08-01,158779
2508,2024-10-04,2024-10-31,2024-08-01,158851
2509,2024-11-01,9999-12-31,2024-08-01,158770
2510,2024-10-04,2024-10-31,2024-09-01,159105
2511,2024-11-01,2024-12-05,2024-09-01,158993
2512,2024-12-06,9999-12-31,2024-09-01,159025
2513,2024-11-01,2024-12-05,2024-10-01,159005
2514,2024-12-06,9999-12-31,2024-10-01,159061
2515,2024-12-06,9999-12-31,2024-11-01,159288
