,realtime_start,realtime_end,date,value
103,2010-06-17,9999-12-31,2006-12-28,6.18
104,2010-06-17,9999-12-31,2007-01-04,6.18
105,2010-06-17,9999-12-31,2007-01-11,6.21
106,2010-06-17,9999-12-31,2007-01-18,6.23
107,2010-06-17,9999-12-31,2007-01-25,6.25
108,2010-06-17,9999-12-31,2007-02-01,6.34
109,2010-06-17,9999-12-31,2007-02-08,6.28
110,2010-06-17,9999-12-31,2007-02-15,6.30
111,2010-06-17,9999-12-31,2007-02-22,6.22
112,2010-06-17,9999-12-31,2007-03-01,6.18
113,2010-06-17,9999-12-31,2007-03-08,6.14
114,2010-06-17,9999-12-31,2007-03-15,6.14
115,2010-06-17,9999-12-31,2007-03-22,6.16
116,2010-06-17,9999-12-31,2007-03-29,6.16
117,2010-06-17,9999-12-31,2007-04-05,6.17
118,2010-06-17,9999-12-31,2007-04-12,6.22
119,2010-06-17,9999-12-31,2007-04-19,6.17
120,2010-06-17,9999-12-31,2007-04-26,6.16
121,2010-06-17,9999-12-31,2007-05-03,6.16
122,2010-06-17,9999-12-31,2007-05-10,6.15
123,2010-06-17,9999-12-31,2007-05-17,6.21
124,2010-06-17,9999-12-31,2007-05-24,6.37
125,2010-06-17,9999-12-31,2007-05-31,6.42
126,2010-06-17,9999-12-31,2007-06-07,6.53
127,2010-06-17,9999-12-31,2007-06-14,6.74
128,2010-06-17,9999-12-31,2007-06-21,6.69
129,2010-06-17,9999-12-31,2007-06-28,6.67
130,2010-06-17,9999-12-31,2007-07-05,6.63
131,2010-06-17,9999-12-31,2007-07-12,6.73
132,2010-06-17,9999-12-31,2007-07-19,6.73
133,2010-06-17,9999-12-31,2007-07-26,6.69
134,2010-06-17,9999-12-31,2007-08-02,6.68
135,2010-06-17,9999-12-31,2007-08-09,6.59
136,2010-06-17,9999-12-31,2007-08-16,6.62
137,2010-06-17,9999-12-31,2007-08-23,6.52
138,2010-06-17,9999-12-31,2007-08-30,6.45
139,2010-06-17,9999-12-31,2007-09-06,6.46
140,2010-06-17,9999-12-31,2007-09-13,6.31
141,2010-06-17,9999-12-31,2007-09-20,6.34
142,2010-06-17,9999-12-31,2007-09-27,6.42
143,2010-06-17,9999-12-31,2007-10-04,6.37
144,2010-06-17,9999-12-31,2007-10-11,6.40
145,2010-06-17,9999-12-31,2007-10-18,6.40
146,2010-06-17,9999-12-31,2007-10-25,6.33
147,2010-06-17,9999-12-31,2007-11-01,6.26
148,2010-06-17,9999-12-31,2007-11-08,6.24
149,2010-06-17,9999-12-31,2007-11-15,6.24
150,2010-06-17,9999-12-31,2007-11-21,6.20
151,2010-06-17,9999-12-31,2007-11-29,6.10
152,2010-06-17,9999-12-31,2007-12-06,5.96
153,2010-06-17,9999-12-31,2007-12-13,6.11
154,2010-06-17,9999-12-31,2007-12-20,6.14
155,2010-06-17,9999-12-31,2007-12-27,6.17
156,2010-06-17,9999-12-31,2008-01-03,6.07
157,2010-06-17,9999-12-31,2008-01-10,5.87
158,2010-06-17,9999-12-31,2008-01-17,5.69
159,2010-06-17,9999-12-31,2008-01-24,5.48
160,2010-06-17,9999-12-31,2008-01-31,5.68
161,2010-06-17,9999-12-31,2008-02-07,5.67
162,2010-06-17,9999-12-31,2008-02-14,5.72
163,2010-06-17,9999-12-31,2008-02-21,6.04
164,2010-06-17,9999-12-31,2008-02-28,6.24
165,2010-06-17,9999-12-31,2008-03-06,6.03
166,2010-06-17,9999-12-31,2008-03-13,6.13
167,2010-06-17,9999-12-31,2008-03-20,5.87
168,2010-06-17,9999-12-31,2008-03-27,5.85
169,2010-06-17,9999-12-31,2008-04-03,5.88
170,2010-06-17,9999-12-31,2008-04-10,5.88
171,2010-06-17,9999-12-31,2008-04-17,5.88
172,2010-06-17,9999-12-31,2008-04-24,6.03
173,2010-06-17,9999-12-31,2008-05-01,6.06
174,2010-06-17,9999-12-31,2008-05-08,6.05
175,2010-06-17,9999-12-31,2008-05-15,6.01
176,2010-06-17,9999-12-31,2008-05-22,5.98
177,2010-06-17,9999-12-31,2008-05-29,6.08
178,2010-06-17,9999-12-31,2008-06-05,6.09
179,2010-06-17,9999-12-31,2008-06-12,6.32
180,2010-06-17,9999-12-31,2008-06-19,6.42
181,2010-06-17,9999-12-31,2008-06-26,6.45
182,2010-06-17,9999-12-31,2008-07-03,6.35
183,2010-06-17,9999-12-31,2008-07-10,6.37
184,2010-06-17,9999-12-31,2008-07-17,6.26
185,2010-06-17,9999-12-31,2008-07-24,6.63
186,2010-06-17,9999-12-31,2008-07-31,6.52
187,2010-06-17,9999-12-31,2008-08-07,6.52
188,2010-06-17,9999-12-31,2008-08-14,6.52
189,2010-06-17,9999-12-31,2008-08-21,6.47
190,2010-06-17,9999-12-31,2008-08-28,6.40
191,2010-06-17,9999-12-31,2008-09-04,6.35
192,2010-06-17,9999-12-31,2008-09-11,5.93
193,2010-06-17,9999-12-31,2008-09-18,5.78
194,2010-06-17,9999-12-31,2008-09-25,6.09
195,2010-06-17,9999-12-31,2008-10-02,6.10
196,2010-06-17,9999-12-31,2008-10-09,5.94
197,2010-06-17,9999-12-31,2008-10-16,6.46
198,2010-06-17,9999-12-31,2008-10-23,6.04
199,2010-06-17,9999-12-31,2008-10-30,6.46
200,2010-06-17,9999-12-31,2008-11-06,6.20
201,2010-06-17,9999-12-31,2008-11-13,6.14
202,2010-06-17,9999-12-31,2008-11-20,6.04
203,2010-06-17,9999-12-31,2008-11-26,5.97
204,2010-06-17,9999-12-31,2008-12-04,5.53
205,2010-06-17,9999-12-31,2008-12-11,5.47
206,2010-06-17,9999-12-31,2008-12-18,5.19
207,2010-06-17,9999-12-31,2008-12-24,5.14
208,2010-06-17,9999-12-31,2008-12-31,5.10
209,2010-06-17,9999-12-31,2009-01-08,5.01
210,2010-06-17,9999-12-31,2009-01-15,4.96
211,2010-06-17,9999-12-31,2009-01-22,5.12
212,2010-06-17,9999-12-31,2009-01-29,5.10
213,2010-06-17,9999-12-31,2009-02-05,5.25
214,2010-06-17,9999-12-31,2009-02-12,5.16
215,2010-06-17,9999-12-31,2009-02-19,5.04
216,2010-06-17,9999-12-31,2009-02-26,5.07
217,2010-06-17,9999-12-31,2009-03-05,5.15
218,2010-06-17,9999-12-31,2009-03-12,5.03
219,2010-06-17,9999-12-31,2009-03-19,4.98
220,2010-06-17,9999-12-31,2009-03-26,4.85
221,2010-06-17,9999-12-31,2009-04-02,4.78
222,2010-06-17,9999-12-31,2009-04-09,4.87
223,2010-06-17,9999-12-31,2009-04-16,4.82
224,2010-06-17,9999-12-31,2009-04-23,4.80
225,2010-06-17,9999-12-31,2009-04-30,4.78
226,2010-06-17,9999-12-31,2009-05-07,4.84
227,2010-06-17,9999-12-31,2009-05-14,4.86
228,2010-06-17,9999-12-31,2009-05-21,4.82
229,2010-06-17,9999-12-31,2009-05-28,4.91
230,2010-06-17,9999-12-31,2009-06-04,5.29
231,2010-06-17,9999-12-31,2009-06-11,5.59
232,2010-06-17,9999-12-31,2009-06-18,5.38
233,2010-06-17,9999-12-31,2009-06-25,5.42
234,2010-06-17,9999-12-31,2009-07-02,5.32
235,2010-06-17,9999-12-31,2009-07-09,5.20
236,2010-06-17,9999-12-31,2009-07-16,5.14
237,2010-06-17,9999-12-31,2009-07-23,5.20
238,2010-06-17,9999-12-31,2009-07-30,5.25
239,2010-06-17,9999-12-31,2009-08-06,5.22
240,2010-06-17,9999-12-31,2009-08-13,5.29
241,2010-06-17,9999-12-31,2009-08-20,5.12
242,2010-06-17,9999-12-31,2009-08-27,5.14
243,2010-06-17,9999-12-31,2009-09-03,5.08
244,2010-06-17,9999-12-31,2009-09-10,5.07
245,2010-06-17,9999-12-31,2009-09-17,5.04
246,2010-06-17,9999-12-31,2009-09-24,5.04
247,2010-06-17,9999-12-31,2009-10-01,4.94
248,2010-06-17,9999-12-31,2009-10-08,4.87
249,2010-06-17,9999-12-31,2009-10-15,4.92
250,2010-06-17,9999-12-31,2009-10-22,5.00
251,2010-06-17,9999-12-31,2009-10-29,5.03
252,2010-06-17,9999-12-31,2009-11-05,4.98
253,2010-06-17,9999-12-31,2009-11-12,4.91
254,2010-06-17,9999-12-31,2009-11-19,4.83
255,2010-06-17,9999-12-31,2009-11-25,4.78
256,2010-06-17,9999-12-31,2009-12-03,4.71
257,2010-06-17,9999-12-31,2009-12-10,4.81
258,2010-06-17,9999-12-31,2009-12-17,4.94
259,2010-06-17,9999-12-31,2009-12-24,5.05
260,2010-06-17,9999-12-31,2009-12-31,5.14
261,2010-06-17,9999-12-31,2010-01-07,5.09
262,2010-06-17,9999-12-31,2010-01-14,5.06
263,2010-06-17,9999-12-31,2010-01-21,4.99
264,2010-06-17,9999-12-31,2010-01-28,4.98
265,2010-06-17,9999-12-31,2010-02-04,5.01
266,2010-06-17,9999-12-31,2010-02-11,4.97
267,2010-06-17,9999-12-31,2010-02-18,4.93
268,2010-06-17,9999-12-31,2010-02-25,5.05
269,2010-06-17,9999-12-31,2010-03-04,4.97
270,2010-06-17,9999-12-31,2010-03-11,4.95
271,2010-06-17,9999-12-31,2010-03-18,4.96
272,2010-06-17,9999-12-31,2010-03-25,4.99
273,2010-06-17,9999-12-31,2010-04-01,5.08
274,2010-06-17,9999-12-31,2010-04-08,5.21
275,2010-06-17,9999-12-31,2010-04-15,5.07
276,2010-06-17,9999-12-31,2010-04-22,5.07
277,2010-06-17,9999-12-31,2010-04-29,5.06
278,2010-06-17,9999-12-31,2010-05-06,5.00
279,2010-06-17,9999-12-31,2010-05-13,4.93
280,2010-06-17,9999-12-31,2010-05-20,4.84
281,2010-06-17,9999-12-31,2010-05-27,4.78
282,2010-06-17,9999-12-31,2010-06-03,4.79
283,2010-06-17,9999-12-31,2010-06-10,4.72
284,2010-06-17,9999-12-31,2010-06-17,4.75
285,2010-06-24,9999-12-31,2010-06-24,4.69
286,2010-07-01,9999-12-31,2010-07-01,4.58
287,2010-07-08,9999-12-31,2010-07-08,4.57
288,2010-07-15,9999-12-31,2010-07-15,4.57
289,2010-07-22,9999-12-31,2010-07-22,4.56
290,2010-07-29,9999-12-31,2010-07-29,4.54
291,2010-08-05,9999-12-31,2010-08-05,4.49
292,2010-08-12,9999-12-31,2010-08-12,4.44
293,2010-08-19,9999-12-31,2010-08-19,4.42
294,2010-08-26,9999-12-31,2010-08-26,4.36
295,2010-09-02,9999-12-31,2010-09-02,4.32
296,2010-09-09,9999-12-31,2010-09-09,4.35
297,2010-09-16,9999-12-31,2010-09-16,4.37
298,2010-09-23,9999-12-31,2010-09-23,4.37
299,2010-09-30,9999-12-31,2010-09-30,4.32
300,2010-10-07,9999-12-31,2010-10-07,4.27
301,2010-10-14,9999-12-31,2010-10-14,4.19
302,2010-10-21,9999-12-31,2010-10-21,4.21
303,2010-10-28,9999-12-31,2010-10-28,4.23
304,2010-11-04,9999-12-31,2010-11-04,4.24
305,2010-11-11,9999-12-31,2010-11-11,4.17
306,2010-11-18,9999-12-31,2010-11-18,4.39
307,2010-11-24,9999-12-31,2010-11-24,4.40
308,2010-12-02,9999-12-31,2010-12-02,4.46
309,2010-12-09,9999-12-31,2010-12-09,4.61
310,2010-12-16,9999-12-31,2010-12-16,4.83
311,2010-12-23,9999-12-31,2010-12-23,4.81
312,2010-12-30,9999-12-31,2010-12-30,4.86
313,2011-01-06,9999-12-31,2011-01-06,4.77
314,2011-01-13,9999-12-31,2011-01-13,4.71
315,2011-01-20,9999-12-31,2011-01-20,4.74
316,2011-01-27,9999-12-31,2011-01-27,4.80
317,2011-02-03,9999-12-31,2011-02-03,4.81
318,2011-02-10,9999-12-31,2011-02-10,5.05
319,2011-02-17,9999-12-31,2011-02-17,5.00
320,2011-02-24,9999-12-31,2011-02-24,4.95
321,2011-03-03,9999-12-31,2011-03-03,4.87
322,2011-03-10,9999-12-31,2011-03-10,4.88
323,2011-03-17,9999-12-31,2011-03-17,4.76
324,2011-03-24,9999-12-31,2011-03-24,4.81
325,2011-03-31,9999-12-31,2011-03-31,4.86
326,2011-04-07,9999-12-31,2011-04-07,4.87
327,2011-04-14,9999-12-31,2011-04-14,4.91
328,2011-04-21,9999-12-31,2011-04-21,4.80
329,2011-04-28,9999-12-31,2011-04-28,4.78
330,2011-05-05,9999-12-31,2011-05-05,4.71
331,2011-05-12,9999-12-31,2011-05-12,4.63
332,2011-05-19,9999-12-31,2011-05-19,4.61
333,2011-05-26,9999-12-31,2011-05-26,4.60
334,2011-06-02,9999-12-31,2011-06-02,4.55
335,2011-06-09,9999-12-31,2011-06-09,4.49
336,2011-06-16,9999-12-31,2011-06-16,4.50
337,2011-06-23,9999-12-31,2011-06-23,4.50
338,2011-06-30,9999-12-31,2011-06-30,4.51
339,2011-07-07,9999-12-31,2011-07-07,4.60
340,2011-07-14,9999-12-31,2011-07-14,4.51
341,2011-07-21,9999-12-31,2011-07-21,4.52
342,2011-07-28,9999-12-31,2011-07-28,4.55
343,2011-08-04,9999-12-31,2011-08-04,4.39
344,2011-08-11,9999-12-31,2011-08-11,4.32
345,2011-08-18,9999-12-31,2011-08-18,4.15
346,2011-08-25,9999-12-31,2011-08-25,4.22
347,2011-09-01,9999-12-31,2011-09-01,4.22
348,2011-09-08,9999-12-31,2011-09-08,4.12
349,2011-09-15,9999-12-31,2011-09-15,4.09
350,2011-09-22,9999-12-31,2011-09-22,4.09
351,2011-09-29,9999-12-31,2011-09-29,4.01
352,2011-10-06,9999-12-31,2011-10-06,3.94
353,2011-10-13,9999-12-31,2011-10-13,4.12
354,2011-10-20,9999-12-31,2011-10-20,4.11
355,2011-10-27,9999-12-31,2011-10-27,4.10
356,2011-11-03,9999-12-31,2011-11-03,4.00
357,2011-11-10,9999-12-31,2011-11-10,3.99
358,2011-11-17,9999-12-31,2011-11-17,4.00
359,2011-11-23,9999-12-31,2011-11-23,3.98
360,2011-12-01,9999-12-31,2011-12-01,4.00
361,2011-12-08,9999-12-31,2011-12-08,3.99
362,2011-12-15,9999-12-31,2011-12-15,3.94
